instance_id,stakeholder,model_centric_choice,stakeholder_choice,diverges,stakeholder_utility,utility_of_model_centric_choice,regret,margin_over_runner_up
19605,doctor,SHAP,Rules,True,0.5833333333333333,0.4902741047925672,0.09305922854076604,0.09305922854076604
19605,patient,SHAP,Rules,True,0.6055555555555555,0.35442172024679414,0.2511338353087614,0.22089302975184322
19605,auditor,SHAP,SHAP,False,0.633237102577827,0.633237102577827,0.0,0.04434821368893804
1645,doctor,SHAP,SHAP,False,0.6774851790692011,0.6774851790692011,0.0,0.12902144083932487
1645,patient,SHAP,Rules,True,0.44638332177411955,0.4002257265642664,0.04615759520985313,0.04615759520985313
1645,auditor,SHAP,SHAP,False,0.8,0.8,0.0,0.1838218241607108
6474,doctor,SHAP,Rules,True,0.6815009327165998,0.605990681548632,0.07551025116796783,0.07551025116796783
6474,patient,SHAP,Counterfactual,True,0.6444444444444444,0.39643657106075336,0.248007873383691,0.03949968909446666
6474,auditor,SHAP,SHAP,False,0.6623985549443963,0.6623985549443963,0.0,0.07595286687781855
19955,doctor,Rules,Rules,False,0.549653438238942,0.549653438238942,0.0,0.008130233169223011
19955,patient,Rules,Rules,False,0.4276622571907584,0.4276622571907584,0.0,0.04296730525633169
19955,auditor,Rules,Rules,False,0.7935202797482898,0.7935202797482898,0.0,0.127629031285852
7311,doctor,SHAP,SHAP,False,0.6526106296007759,0.6526106296007759,0.0,0.1813219508059548
7311,patient,SHAP,Rules,True,0.6777777777777777,0.30759298710750077,0.37018479067027693,0.033333333333333326
7311,auditor,SHAP,SHAP,False,0.7713984492050734,0.7713984492050734,0.0,0.29554675482933324
19743,doctor,SHAP,SHAP,False,0.5159964111598211,0.5159964111598211,0.0,0.10561661464188826
19743,patient,SHAP,Rules,True,0.6777777777777777,0.3880711912903442,0.2897065864874335,0.2897065864874335
19743,auditor,SHAP,SHAP,False,0.6419216554836376,0.6419216554836376,0.0,0.29457136216881574
1548,doctor,SHAP,Counterfactual,True,0.7697729695069855,0.7194889275460179,0.050284041960967585,0.015543122328291137
1548,patient,SHAP,Counterfactual,True,0.778813212057884,0.4985893961994653,0.2802238158584187,0.016292151887208117
1548,auditor,SHAP,SHAP,False,0.8,0.8,0.0,0.15424428074069996
11566,doctor,Counterfactual,Counterfactual,False,0.8166666666666667,0.8166666666666667,0.0,0.07464074141209431
11566,patient,Counterfactual,Counterfactual,False,0.7944444444444444,0.7944444444444444,0.0,0.15905177571540052
11566,auditor,Counterfactual,SHAP,True,0.7999314697578638,0.7444444444444445,0.055487025313419314,0.038663825144718666
10650,doctor,SHAP,Counterfactual,True,0.8043171744217413,0.6998841132527003,0.10443306116904105,0.10443306116904105
10650,patient,SHAP,Counterfactual,True,0.7903279470294693,0.5036782183393639,0.2866497286901054,0.15230461107713889
10650,auditor,SHAP,SHAP,False,0.7908363517178716,0.7908363517178716,0.0,0.07932388659322787
18357,doctor,Rules,Counterfactual,True,0.7446363985453748,0.6906726456124516,0.053963752932923215,0.040140414993666274
18357,patient,Rules,Counterfactual,True,0.6377248502810058,0.550668659648595,0.08705619063241077,0.08705619063241077
18357,auditor,Rules,Rules,False,0.7749730674812421,0.7749730674812421,0.0,0.0003073009234658697
10383,doctor,SHAP,SHAP,False,0.6555645794797111,0.6555645794797111,0.0,0.05518031871383233
10383,patient,SHAP,Counterfactual,True,0.6444870908286657,0.5011389331112608,0.14334815771740494,0.14334815771740494
10383,auditor,SHAP,SHAP,False,0.7857223196147872,0.7857223196147872,0.0,0.13457715827449823
15722,doctor,Rules,Rules,False,0.7839807400030914,0.7839807400030914,0.0,0.27568789343605327
15722,patient,Rules,Rules,False,0.8057713577788082,0.8057713577788082,0.0,0.21566177666271336
15722,auditor,Rules,Rules,False,0.618393084452688,0.618393084452688,0.0,0.17185336352959824
8848,doctor,SHAP,Counterfactual,True,0.7818471128383614,0.708841952528934,0.07300516030942739,0.07300516030942739
8848,patient,SHAP,Counterfactual,True,0.782837926501676,0.47900832084214007,0.303829605659536,0.22614960125855887
8848,auditor,SHAP,SHAP,False,0.7869119720217557,0.7869119720217557,0.0,0.05432132859557526
7183,doctor,SHAP,SHAP,False,0.5438374610349477,0.5438374610349477,0.0,0.1438374610349477
7183,patient,SHAP,Rules,True,0.6777777777777777,0.3313834168052249,0.34639436097255283,0.34639436097255283
7183,auditor,SHAP,SHAP,False,0.7710170562212915,0.7710170562212915,0.0,0.38977171689708234
5133,doctor,SHAP,SHAP,False,0.645672309841994,0.645672309841994,0.0,0.15431896815776802
5133,patient,SHAP,Counterfactual,True,0.6444444444444444,0.25105364757112913,0.39339079687331524,0.23777954460462075
5133,auditor,SHAP,SHAP,False,0.7947968522531244,0.7947968522531244,0.0,0.2989321618150841
463,doctor,SHAP,SHAP,False,0.5310896838135688,0.5310896838135688,0.0,0.030907092030636796
463,patient,SHAP,Counterfactual,True,0.6889497528165328,0.3108659634243852,0.3780837893921476,0.1538957876192043
463,auditor,SHAP,SHAP,False,0.8,0.8,0.0,0.33480737008075756
944,doctor,SHAP,SHAP,False,0.5846472371486986,0.5846472371486986,0.0,0.11760470724888461
