instance_id,stakeholder,method,phi_fidelity,phi_completeness,phi_sparsity,phi_actionability,phi_cost,utility,n_cited,runtime_s,prediction,degenerate_fidelity
3185,doctor,SHAP,0.4024249721282146,1.0,0.0,0.6437186240786902,0.0,0.46384307886207143,9,0.00021445799984576297,0.19457172122350705,False
3185,doctor,LIME,0.2012124860641073,1.0,0.33333333333333337,0.6891188646403389,1.0,0.36709940521133383,6,0.029693790999772318,0.19457172122350705,False
3185,doctor,Counterfactual,0.0,0.0,0.8888888888888888,1.0,0.6666666666666666,0.36666666666666664,1,0.011230000000068685,0.19457172122350705,False
3185,doctor,Rules,0.0,0.0,0.8888888888888888,1.0,0.3333333333333333,0.39999999999999997,1,0.004472125000120286,0.19457172122350705,False
3185,patient,SHAP,0.4024249721282146,1.0,0.0,0.7320274705528931,0.0,0.3830534854339787,9,0.00021445799984576297,0.19457172122350705,False
3185,patient,LIME,0.2012124860641073,1.0,0.33333333333333337,0.6564818475840661,1.0,0.34938065430670384,6,0.029693790999772318,0.19457172122350705,False
3185,patient,Counterfactual,0.0,0.0,0.8888888888888888,1.0,0.6666666666666666,0.6444444444444444,1,0.011230000000068685,0.19457172122350705,False
3185,patient,Rules,0.0,0.0,0.8888888888888888,1.0,0.3333333333333333,0.6777777777777777,1,0.004472125000120286,0.19457172122350705,False
3185,auditor,SHAP,0.4024249721282146,1.0,0.0,0.0,0.0,0.5609699888512859,9,0.00021445799984576297,0.19457172122350705,False
3185,auditor,LIME,0.2012124860641073,1.0,0.33333333333333337,0.0,1.0,0.3471516610923096,6,0.029693790999772318,0.19457172122350705,False
3185,auditor,Counterfactual,0.0,0.0,0.8888888888888888,0.0,0.6666666666666666,-0.055555555555555546,1,0.011230000000068685,0.19457172122350705,False
3185,auditor,Rules,0.0,0.0,0.8888888888888888,0.0,0.3333333333333333,-0.00555555555555555,1,0.004472125000120286,0.19457172122350705,False
5460,doctor,SHAP,0.7476862001246801,1.0,0.0,0.3492307134911858,0.0,0.47907507408475974,9,0.0001841670000430895,0.471484621727345,False
5460,doctor,LIME,0.2847996341672975,1.0,0.33333333333333337,0.6374882616580776,1.0,0.3766863687476125,6,0.028776583999842842,0.471484621727345,False
5460,doctor,Counterfactual,0.0,0.0,1.0,0.0,0.6666666666666666,0.08333333333333333,0,0.009756375000051776,0.471484621727345,False
5460,doctor,Rules,0.07570537533148335,0.08502437282547486,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.21879860185659955,2,0.004914082999675884,0.471484621727345,False
5460,patient,SHAP,0.7476862001246801,1.0,0.0,0.5991777192268635,0.0,0.36443970770321343,9,0.0001841670000430895,0.471484621727345,False
5460,patient,LIME,0.2847996341672975,1.0,0.33333333333333337,0.624636714624484,1.0,0.34500131593319006,6,0.028776583999842842,0.471484621727345,False
5460,patient,Counterfactual,0.0,0.0,1.0,0.0,0.6666666666666666,0.2833333333333333,0,0.009756375000051776,0.471484621727345,False
5460,patient,Rules,0.07570537533148335,0.08502437282547486,0.7777777777777778,1.0,0.3333333333333333,0.650710645063311,2,0.004914082999675884,0.471484621727345,False
5460,auditor,SHAP,0.7476862001246801,1.0,0.0,0.0,0.0,0.699074480049872,9,0.0001841670000430895,0.471484621727345,False
5460,auditor,LIME,0.2847996341672975,1.0,0.33333333333333337,0.0,1.0,0.3805865203335857,6,0.028776583999842842,0.471484621727345,False
5460,auditor,Counterfactual,0.0,0.0,1.0,0.0,0.6666666666666666,-0.04999999999999999,0,0.009756375000051776,0.471484621727345,False
5460,auditor,Rules,0.07570537533148335,0.08502437282547486,0.7777777777777778,0.0,0.3333333333333333,0.053180788151672174,2,0.004914082999675884,0.471484621727345,False
18324,doctor,SHAP,0.25629790331120383,1.0,0.0,0.8051195315070985,0.0,0.46842523044549067,9,0.00018954200004372979,0.27568517590029923,False
18324,doctor,LIME,0.11221410941216406,1.0,0.33333333333333337,0.7248818958147796,1.0,0.35112880156808307,6,0.029208458000084647,0.27568517590029923,False
18324,doctor,Counterfactual,0.0,0.0,0.7777777777777778,1.0,0.6666666666666666,0.35,2,0.01982704099964394,0.27568517590029923,False
18324,doctor,Rules,0.0,0.0,1.0,0.0,0.3333333333333333,0.11666666666666667,0,0.0032897500000217406,0.27568517590029923,False
18324,patient,SHAP,0.25629790331120383,1.0,0.0,0.7923971966598933,0.0,0.3925886689950777,9,0.00018954200004372979,0.27568517590029923,False
18324,patient,LIME,0.11221410941216406,1.0,0.33333333333333337,0.6715070386367027,1.0,0.34649089306256414,6,0.029208458000084647,0.27568517590029923,False
18324,patient,Counterfactual,0.0,0.0,0.7777777777777778,0.4555451445370094,0.6666666666666666,0.3877736133703593,2,0.01982704099964394,0.27568517590029923,False
18324,patient,Rules,0.0,0.0,1.0,0.0,0.3333333333333333,0.31666666666666665,0,0.0032897500000217406,0.27568517590029923,False
18324,auditor,SHAP,0.25629790331120383,1.0,0.0,0.0,0.0,0.5025191613244816,9,0.00018954200004372979,0.27568517590029923,False
18324,auditor,LIME,0.11221410941216406,1.0,0.33333333333333337,0.0,1.0,0.3115523104315323,6,0.029208458000084647,0.27568517590029923,False
18324,auditor,Counterfactual,0.0,0.0,0.7777777777777778,0.0,0.6666666666666666,-0.0611111111111111,2,0.01982704099964394,0.27568517590029923,False
18324,auditor,Rules,0.0,0.0,1.0,0.0,0.3333333333333333,6.938893903907228e-18,0,0.0032897500000217406,0.27568517590029923,False
13552,doctor,SHAP,0.6651983653701051,1.0,0.0,0.5848376440039285,0.0,0.52501080281221,9,0.00018370799989497755,0.41677056312090605,False
13552,doctor,LIME,0.33259918268505256,1.0,0.33333333333333337,0.6846871011926339,1.0,0.4051858851633059,6,0.029684624999845255,0.41677056312090605,False
13552,doctor,Counterfactual,0.0,0.0,0.7777777777777778,1.0,0.6666666666666666,0.35,2,0.022145082999941224,0.41677056312090605,False
13552,doctor,Rules,0.49917362550815747,0.9982502925198204,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.5828229648637536,2,0.004771750000145403,0.41677056312090605,False
13552,patient,SHAP,0.6651983653701051,1.0,0.0,0.5533302069917057,0.0,0.3378519193336928,9,0.00018370799989497755,0.41677056312090605,False
13552,patient,LIME,0.33259918268505256,1.0,0.33333333333333337,0.5754525597700478,1.0,0.33010760884319107,6,0.029684624999845255,0.41677056312090605,False
13552,patient,Counterfactual,0.0,0.0,0.7777777777777778,0.44969885076930366,0.6666666666666666,0.385435095863277,2,0.022145082999941224,0.41677056312090605,False
13552,patient,Rules,0.49917362550815747,0.9982502925198204,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.6053854327323623,2,0.004771750000145403,0.41677056312090605,False
13552,auditor,SHAP,0.6651983653701051,1.0,0.0,0.0,0.0,0.6660793461480421,9,0.00018370799989497755,0.41677056312090605,False
13552,auditor,LIME,0.33259918268505256,1.0,0.33333333333333337,0.0,1.0,0.39970633974068775,6,0.029684624999845255,0.41677056312090605,False
13552,auditor,Counterfactual,0.0,0.0,0.7777777777777778,0.0,0.6666666666666666,-0.0611111111111111,2,0.022145082999941224,0.41677056312090605,False
13552,auditor,Rules,0.49917362550815747,0.9982502925198204,0.7777777777777778,0.0,0.3333333333333333,0.5878584561000801,2,0.004771750000145403,0.41677056312090605,False
15471,doctor,SHAP,0.8725388114315377,1.0,0.0,0.7019531670061392,0.0,0.622347593531303,9,0.0001859579997471883,0.20837996385826088,False
15471,doctor,LIME,0.9158921834335451,1.0,0.33333333333333337,0.7285898467997242,1.0,0.5933446090699808,6,0.029645957999946404,0.20837996385826088,False
15471,doctor,Counterfactual,0.8682997655707502,1.0,0.7777777777777778,1.0,0.6666666666666666,0.760489929671225,2,0.019323250000070402,0.20837996385826088,False
15471,doctor,Rules,0.0,0.0,1.0,0.0,0.3333333333333333,0.11666666666666667,0,0.0032308329996340035,0.20837996385826088,False
15471,patient,SHAP,0.8725388114315377,1.0,0.0,0.8212758388398967,0.0,0.4657642166791125,9,0.0001859579997471883,0.20837996385826088,False
15471,patient,LIME,0.9158921834335451,1.0,0.33333333333333337,0.7563945060250413,1.0,0.46081368742003775,6,0.029645957999946404,0.20837996385826088,False
15471,patient,Counterfactual,0.8682997655707502,1.0,0.7777777777777778,0.5126873224857799,0.6666666666666666,0.5474604611069425,2,0.019323250000070402,0.20837996385826088,False
15471,patient,Rules,0.0,0.0,1.0,0.0,0.3333333333333333,0.31666666666666665,0,0.0032308329996340035,0.20837996385826088,False
15471,auditor,SHAP,0.8725388114315377,1.0,0.0,0.0,0.0,0.7490155245726151,9,0.0001859579997471883,0.20837996385826088,False
15471,auditor,LIME,0.9158921834335451,1.0,0.33333333333333337,0.0,1.0,0.6330235400400848,6,0.029645957999946404,0.20837996385826088,False
15471,auditor,Counterfactual,0.8682997655707502,1.0,0.7777777777777778,0.0,0.6666666666666666,0.686208795117189,2,0.019323250000070402,0.20837996385826088,False
15471,auditor,Rules,0.0,0.0,1.0,0.0,0.3333333333333333,6.938893903907228e-18,0,0.0032308329996340035,0.20837996385826088,False
13642,doctor,SHAP,0.6572694108362563,1.0,0.0,0.5958640878676458,0.0,0.5259400496111706,9,0.0001822499998525018,0.2328911364734559,False
13642,doctor,LIME,0.32863470541812817,1.0,0.33333333333333337,0.72733341450979,1.0,0.41679043597837545,6,0.02896820799969646,0.2328911364734559,False
13642,doctor,Counterfactual,0.0,0.0,0.8888888888888888,1.0,0.6666666666666666,0.36666666666666664,1,0.009827792000123736,0.2328911364734559,False
13642,doctor,Rules,0.0,0.0,0.8888888888888888,1.0,0.3333333333333333,0.39999999999999997,1,0.0043862910001735145,0.2328911364734559,False
13642,patient,SHAP,0.6572694108362563,1.0,0.0,0.6191972696727501,0.0,0.3634058489527257,9,0.0001822499998525018,0.2328911364734559,False
13642,patient,LIME,0.32863470541812817,1.0,0.33333333333333337,0.6195705431847822,1.0,0.3473583544823924,6,0.02896820799969646,0.2328911364734559,False
13642,patient,Counterfactual,0.0,0.0,0.8888888888888888,1.0,0.6666666666666666,0.6444444444444444,1,0.009827792000123736,0.2328911364734559,False
13642,patient,Rules,0.0,0.0,0.8888888888888888,1.0,0.3333333333333333,0.6777777777777777,1,0.0043862910001735145,0.2328911364734559,False
13642,auditor,SHAP,0.6572694108362563,1.0,0.0,0.0,0.0,0.6629077643345025,9,0.0001822499998525018,0.2328911364734559,False
13642,auditor,LIME,0.32863470541812817,1.0,0.33333333333333337,0.0,1.0,0.39812054883391795,6,0.02896820799969646,0.2328911364734559,False
13642,auditor,Counterfactual,0.0,0.0,0.8888888888888888,0.0,0.6666666666666666,-0.055555555555555546,1,0.009827792000123736,0.2328911364734559,False
13642,auditor,Rules,0.0,0.0,0.8888888888888888,0.0,0.3333333333333333,-0.00555555555555555,1,0.0043862910001735145,0.2328911364734559,False
14678,doctor,SHAP,0.6623590975752591,1.0,0.0,0.5264752477325372,0.0,0.5066503035923389,9,0.0001824579999265552,0.49637691384098254,False
14678,doctor,LIME,0.6623590975752591,0.5403650704118942,0.33333333333333337,0.5883833229863773,1.0,0.40627748673027503,6,0.028855041000042547,0.49637691384098254,False
14678,doctor,Counterfactual,0.2611581742521884,0.5443639171873434,0.6666666666666667,0.2117621758995306,0.6666666666666666,0.25686402595695057,3,0.0276343329996962,0.49637691384098254,False
14678,doctor,Rules,1.0,1.0,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.7333333333333333,2,0.004624042000159534,0.49637691384098254,False
